member,Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
3,46,29,46-29,Leaf,,,,,0.00814849883,39.5859413,
3,46,30,46-30,Leaf,,,,,-0.00255666091,1451.4845,
3,47,0,47-0,recent_finish_percentile_weighted_6_rank_in_race,6.0,47-1,47-2,47-1,76.3389664,32202.2363,
3,47,1,47-1,prize_money_rank,2.0,47-3,47-4,47-4,35.6908188,24209.8105,
3,47,2,47-2,form_class_level_weighted_3,59.0,47-5,47-6,47-5,45.2542686,7992.42529,
3,47,3,47-3,jockey_history_starts,81.0,47-7,47-8,47-8,16.0719833,3114.21436,
3,47,4,47-4,jockey_history_top3_excess,0.0720480531,47-9,47-10,47-9,31.6730747,21095.5977,
3,47,5,47-5,recent_weighted_avg_margin,7.44878292,47-11,47-12,47-12,21.3443451,2947.49414,
3,47,6,47-6,jockey_history_top3_excess,0.00861413404,47-13,47-14,47-13,23.2241859,5044.93164,
3,47,7,47-7,recent_3_distance_m,900.0,47-15,47-16,47-15,9.92808342,1560.16431,
3,47,8,47-8,recent_weighted_avg_margin,4.17028284,47-17,47-18,47-18,16.6958771,1554.05005,
3,47,9,47-9,distance_minus_recent_avg,-241.666672,47-19,47-20,47-20,26.8743725,16343.0527,
3,47,10,47-10,recent_finish_percentile_rank,2.0,47-21,47-22,47-22,20.0821457,4752.54395,
3,47,11,47-11,jockey_history_top3_excess,0.14005594,47-23,47-24,47-23,13.3198738,2405.71021,
3,47,12,47-12,recent_3_margin,21.3999996,47-25,47-26,47-26,5.40982819,541.783813,
3,47,13,47-13,hidden_sectional_run_best_3,0.32479912,47-27,47-28,47-28,11.9079895,2129.89087,
3,47,14,47-14,jockey_history_starts,10.0,47-29,47-30,47-30,15.9070406,2915.04053,
3,47,15,47-15,Leaf,,,,,-0.0066324384,79.2471466,
3,47,16,47-16,Leaf,,,,,0.00195402093,1480.91724,
3,47,17,47-17,Leaf,,,,,0.00629226211,1272.37646,
3,47,18,47-18,Leaf,,,,,-0.000395573967,281.673615,
3,47,19,47-19,Leaf,,,,,-0.00642820774,398.908051,
3,47,20,47-20,Leaf,,,,,6.22744119e-05,15944.1445,
3,47,21,47-21,Leaf,,,,,0.00484414166,1308.19666,
3,47,22,47-22,Leaf,,,,,0.00120608381,3444.34717,
3,47,23,47-23,Leaf,,,,,-0.00383755681,2303.53271,
3,47,24,47-24,Leaf,,,,,0.00502309157,102.177635,
3,47,25,47-25,Leaf,,,,,-0.0103047052,419.127991,
3,47,26,47-26,Leaf,,,,,-0.00380866206,122.6558,
3,47,27,47-27,Leaf,,,,,-0.00101563556,1279.1582,
3,47,28,47-28,Leaf,,,,,-0.00483767409,850.732727,
3,47,29,47-29,Leaf,,,,,-0.00882934686,92.0689774,
3,47,30,47-30,Leaf,,,,,0.00121452392,2822.97144,
3,48,0,48-0,recent_margin_quality_weighted_3_minus_race_mean,0.101066172,48-1,48-2,48-1,75.2609024,32161.709,
3,48,1,48-1,form_class_level_weighted_3,62.0,48-3,48-4,48-3,37.5176239,16087.1748,
3,48,2,48-2,recent_last600_best_3,35.3899994,48-5,48-6,48-6,36.0383148,16074.5332,
3,48,3,48-3,recent_margin_quality_weighted_3_minus_race_mean,-0.206126422,48-7,48-8,48-8,38.2179718,7993.73096,
3,48,4,48-4,jockey_history_top3_excess,0.0593745857,48-9,48-10,48-10,16.9490128,8093.44434,
3,48,5,48-5,recent_margin_quality_weighted_3_minus_race_mean,0.219716489,48-11,48-12,48-12,26.4008942,10003.9189,
3,48,6,48-6,recent_similar_distance_speed_rank,5.0,48-13,48-14,48-14,25.7722015,6070.61377,
3,48,7,48-7,hidden_sectional_run_best_3_gap_to_best,0.0250825286,48-15,48-16,48-15,10.9527283,574.607178,
3,48,8,48-8,trainer_history_top3_excess,0.0563551039,48-17,48-18,48-18,23.2087784,7419.12402,
3,48,9,48-9,good_wins,3.0,48-19,48-20,48-20,11.391818,5673.0,
3,48,10,48-10,recent_weighted_win_rate_rank,4.0,48-21,48-22,48-22,15.4421873,2420.44434,
3,48,11,48-11,jockey_history_top3_excess,-0.0202924963,48-23,48-24,48-24,19.0535965,5260.31738,
3,48,12,48-12,jockey_history_top3_excess,0.14005594,48-25,48-26,48-26,29.0617294,4743.60205,
3,48,13,48-13,hidden_sectional_run_best_3_gap_to_best,0.319595873,48-27,48-28,48-27,17.3591328,2729.54932,
3,48,14,48-14,current_weight_change_pct,0.0450450443,48-29,48-30,48-29,16.0071373,3341.06421,
3,48,15,48-15,Leaf,,,,,-0.0119800633,280.644897,
3,48,16,48-16,Leaf,,,,,-0.00480277231,293.96228,
3,48,17,48-17,Leaf,,,,,-0.00274289912,5141.85938,
3,48,18,48-18,Leaf,,,,,0.000284290349,2277.26465,
3,48,19,48-19,Leaf,,,,,2.33246483e-05,4213.9541,
3,48,20,48-20,Leaf,,,,,-0.00253179204,1459.04578,
3,48,21,48-21,Leaf,,,,,0.00481595425,749.324036,
3,48,22,48-22,Leaf,,,,,0.000507653865,1671.12036,
3,48,23,48-23,Leaf,,,,,-0.00162474124,1273.17847,
3,48,24,48-24,Leaf,,,,,0.00187630951,3987.13867,
3,48,25,48-25,Leaf,,,,,0.00303726597,4399.86523,
3,48,26,48-26,Leaf,,,,,0.0105205169,343.737091,
3,48,27,48-27,Leaf,,,,,0.00196023867,2654.25049,
3,48,28,48-28,Leaf,,,,,-0.00949990749,75.2988968,
3,48,29,48-29,Leaf,,,,,-0.000934236683,2855.1814,
3,48,30,48-30,Leaf,,,,,-0.00581078744,485.882935,
3,49,0,49-0,recent_finish_percentile_weighted_3_minus_race_mean,0.00705677271,49-1,49-2,49-1,67.7020187,31924.6387,
3,49,1,49-1,form_class_level_weighted_3,55.5999985,49-3,49-4,49-3,36.6116867,9293.00098,
3,49,2,49-2,good_starts,6.0,49-5,49-6,49-6,41.6816025,22631.6367,
3,49,3,49-3,trainer_history_top3_excess,-0.0228862055,49-7,49-8,49-7,28.9968872,2677.54346,
3,49,4,49-4,recent_finish_percentile_weighted_3_minus_race_mean,-0.396668434,49-9,49-10,49-10,15.9814548,6615.45801,
3,49,5,49-5,recent_margin_quality_weighted_3_minus_race_mean,0.291923583,49-11,49-12,49-12,40.1108971,11686.5156,
3,49,6,49-6,recent_similar_distance_speed_rank,7.0,49-13,49-14,49-14,20.8311577,10945.1221,
3,49,7,49-7,jockey_recent_top3_excess,0.0965520963,49-15,49-16,49-16,20.7501984,893.468567,
3,49,8,49-8,recent_margin_quality_weighted_3_minus_race_mean,-0.185623765,49-17,49-18,49-18,14.042408,1784.07483,
3,49,9,49-9,recent_3_distance_m,2200.0,49-19,49-20,49-20,5.34620476,129.831863,
3,49,10,49-10,good_starts,14.0,49-21,49-22,49-22,15.5315971,6485.62598,
3,49,11,49-11,trainer_history_top3_excess,0.0856779218,49-23,49-24,49-23,29.4759312,9393.6543,
3,49,12,49-12,recent_3_distance_m,2050.0,49-25,49-26,49-26,22.6585846,2292.86084,
3,49,13,49-13,good_starts,15.0,49-27,49-28,49-28,11.5232353,7764.05713,
3,49,14,49-14,hidden_sectional_run_best_3,0.336181551,49-29,49-30,49-30,16.9895878,3181.06519,
3,49,15,49-15,Leaf,,,,,-0.00975170359,717.812439,
3,49,16,49-16,Leaf,,,,,-0.000134270711,175.656097,
3,49,17,49-17,Leaf,,,,,-0.00819944683,216.26033,
3,49,18,49-18,Leaf,,,,,-0.00150759181,1567.81458,
3,49,19,49-19,Leaf,,,,,-0.0108993268,114.550209,
3,49,20,49-20,Leaf,,,,,0.00291993446,15.2816572,
3,49,21,49-21,Leaf,,,,,0.000212350613,4545.22314,
3,49,22,49-22,Leaf,,,,,-0.00245321007,1940.40283,
3,49,23,49-23,Leaf,,,,,0.000321772997,7307.2832,
3,49,24,49-24,Leaf,,,,,0.00368640083,2086.37134,
3,49,25,49-25,Leaf,,,,,0.00602312665,1817.43054,
3,49,26,49-26,Leaf,,,,,-8.88370487e-05,475.430267,
3,49,27,49-27,Leaf,,,,,0.00105482526,5065.03369,
3,49,28,49-28,Leaf,,,,,-0.000964048028,2699.02319,
3,49,29,49-29,Leaf,,,,,-0.00130306964,2744.8418,
3,49,30,49-30,Leaf,,,,,-0.00657810224,436.223602,
3,50,0,50-0,jockey_history_top3_excess,-0.0214648228,50-1,50-2,50-1,69.8723297,31890.9414,
3,50,1,50-1,recent_margin_quality_weighted_3_minus_race_mean,-0.101810873,50-3,50-4,50-3,45.7843056,8657.72559,
3,50,2,50-2,recent_margin_quality_weighted_3_minus_race_mean,0.08304739,50-5,50-6,50-6,46.0503044,23233.2148,
3,50,3,50-3,recent_weighted_avg_margin,5.53689003,50-7,50-8,50-8,12.9718704,1324.8385,
3,50,4,50-4,prize_money_rank,5.0,50-9,50-10,50-10,25.6087914,7332.88721,
3,50,5,50-5,recent_weighted_avg_margin,7.78488922,50-11,50-12,50-12,24.5707912,10167.2256,
3,50,6,50-6,recent_last600_best_3,34.3600006,50-13,50-14,50-14,34.5055237,13065.9902,
3,50,7,50-7,current_weight_change_pct,0.0270270277,50-15,50-16,50-15,8.06231499,556.846863,
3,50,8,50-8,jockey_recent_top3_excess,0.163066134,50-17,50-18,50-17,5.90203094,767.991699,
3,50,9,50-9,hidden_sectional_run_best_3_gap_to_best,0.0628953576,50-19,50-20,50-20,19.1330128,3611.47925,
3,50,10,50-10,jockey_history_starts,128.0,50-21,50-22,50-21,11.0081291,3721.40796,
3,50,11,50-11,jockey_history_top3_excess,0.0826981887,50-23,50-24,50-24,20.0873432,9480.18555,
3,50,12,50-12,prize_money_rank,3.0,50-25,50-26,50-26,10.4447842,687.040405,
3,50,13,50-13,recent_5_weight_kg,57.0,50-27,50-28,50-28,12.2658386,4361.60889,
3,50,14,50-14,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.280303001,50-29,50-30,50-30,32.5968971,8704.38086,
3,50,15,50-15,Leaf,,,,,-0.00507637346,392.098419,
3,50,16,50-16,Leaf,,,,,0.00139306288,164.748413,
3,50,17,50-17,Leaf,,,,,-0.00861436315,750.605896,
3,50,18,50-18,Leaf,,,,,0.00408321666,17.3857765,
3,50,19,50-19,Leaf,,,,,-0.00397649873,528.765381,
3,50,20,50-20,Leaf,,,,,0.00112790044,3082.71387,
3,50,21,50-21,Leaf,,,,,-0.00329760206,2908.68579,
3,50,22,50-22,Leaf,,,,,-1.06502505e-07,812.722229,
3,50,23,50-23,Leaf,,,,,-0.000860225584,7153.55762,
3,50,24,50-24,Leaf,,,,,0.00180891436,2326.62744,
3,50,25,50-25,Leaf,,,,,0.000307250011,168.105453,
3,50,26,50-26,Leaf,,,,,-0.00679383148,518.934937,
3,50,27,50-27,Leaf,,,,,0.00122671307,1109.95789,
3,50,28,50-28,Leaf,,,,,0.00429202709,3251.65112,
3,50,29,50-29,Leaf,,,,,0.0015737802,6907.51758,
3,50,30,50-30,Leaf,,,,,-0.00219689426,1796.86353,
3,51,0,51-0,recent_finish_percentile_weighted_6_rank_in_race,5.0,51-1,51-2,51-1,62.6237831,31532.1602,
3,51,1,51-1,trainer_history_top3_excess,0.0371838696,51-3,51-4,51-3,28.3342438,20686.0352,
3,51,2,51-2,best_finish_percentile_at_stronger_class,0.727272749,51-5,51-6,51-5,32.637104,10846.126,
3,51,3,51-3,prize_money_rank,2.0,51-7,51-8,51-7,21.005228,10999.8682,
3,51,4,51-4,good_starts,15.0,51-9,51-10,51-10,20.7478142,9686.16699,
3,51,5,51-5,trainer_history_top3_excess,0.0146103892,51-11,51-12,51-11,33.4834137,6151.11133,
3,51,6,51-6,trainer_history_top3_excess,-0.102474749,51-13,51-14,51-13,14.3394442,4695.01416,
3,51,7,51-7,recent_5_weight_kg,58.0,51-15,51-16,51-16,20.826849,1621.03467,
3,51,8,51-8,recent_5_weight_kg,53.5,51-17,51-18,51-18,22.815546,9378.83301,
3,51,9,51-9,hidden_sectional_run_best_3_gap_to_best,0.141070575,51-19,51-20,51-19,21.5280304,8571.97168,
3,51,10,51-10,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.0909091085,51-21,51-22,51-21,23.476223,1114.19507,
3,51,11,51-11,best_finish_percentile_at_stronger_class,0.25,51-23,51-24,51-24,15.8814087,2935.12891,
3,51,12,51-12,recent_last600_best_3,33.5299988,51-25,51-26,51-26,10.1945267,3215.98267,
3,51,13,51-13,hidden_sectional_run_best_3_gap_to_best,0.0674617887,51-27,51-28,51-27,8.54676723,217.003281,
3,51,14,51-14,recent_last600_best_3,35.8899994,51-29,51-30,51-29,13.5559454,4478.01074,
3,51,15,51-15,Leaf,,,,,-0.000547778036,754.646545,
3,51,16,51-16,Leaf,,,,,0.00510469172,866.388123,
3,51,17,51-17,Leaf,,,,,-0.00839141756,218.764694,
3,51,18,51-18,Leaf,,,,,-0.000395338429,9160.06836,
3,51,19,51-19,Leaf,,,,,0.000664004765,3619.00635,
3,51,20,51-20,Leaf,,,,,0.00320430729,4952.96533,
3,51,21,51-21,Leaf,,,,,0.000526392425,856.922241,
3,51,22,51-22,Leaf,,,,,-0.00794938486,257.272858,
3,51,23,51-23,Leaf,,,,,-0.010145341,300.183685,
3,51,24,51-24,Leaf,,,,,-0.00408147462,2634.94507,
3,51,25,51-25,Leaf,,,,,0.00249027996,431.799133,
3,51,26,51-26,Leaf,,,,,-0.00159584766,2784.18359,
3,51,27,51-27,Leaf,,,,,-0.00226781354,144.242874,
3,51,28,51-28,Leaf,,,,,-0.0126273381,72.7604065,
3,51,29,51-29,Leaf,,,,,0.000777184148,3945.12451,
3,51,30,51-30,Leaf,,,,,-0.00343505596,532.886353,
3,52,0,52-0,recent_weighted_avg_margin,5.4000001,52-1,52-2,52-2,63.4466896,31653.7207,
3,52,1,52-1,jockey_recent_top3_excess,0.0277691018,52-3,52-4,52-3,29.2605362,26839.8027,
3,52,2,52-2,best_finish_percentile_at_stronger_class,0.818181813,52-5,52-6,52-5,28.0166397,4813.91846,
3,52,3,52-3,recent_weighted_avg_margin_rank,5.0,52-7,52-8,52-8,21.6573296,14385.8945,
3,52,4,52-4,distance_minus_recent_avg,-349.166656,52-9,52-10,52-10,25.8068542,12453.9092,
3,52,5,52-5,trainer_history_top3_excess,-0.0102040814,52-11,52-12,52-11,23.6599121,3474.66382,
3,52,6,52-6,jockey_history_starts,133.0,52-13,52-14,52-13,14.1653681,1339.25439,
3,52,7,52-7,distance_minus_recent_avg,-241.666672,52-15,52-16,52-16,16.4492416,10378.9717,
3,52,8,52-8,current_weight_change_pct,0.0075757578,52-17,52-18,52-18,19.2920914,4006.92188,
3,52,9,52-9,trainer_history_top3_excess,-0.0503806546,52-19,52-20,52-20,7.32131386,87.3648682,
3,52,10,52-10,recent_finish_percentile_weighted_3_minus_race_mean,0.273286462,52-21,52-22,52-21,23.7435799,12366.5439,
3,52,11,52-11,jockey_recent_top3_excess,0.0116061978,52-23,52-24,52-24,17.9202194,1552.27991,
3,52,12,52-12,recent_3_margin,21.3999996,52-25,52-26,52-25,8.1751976,1922.38391,
3,52,13,52-13,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.162337661,52-27,52-28,52-27,14.0642948,944.852722,
3,52,14,52-14,form_class_level_weighted_3,69.5999985,52-29,52-30,52-30,7.2276659,394.401703,
3,52,15,52-15,Leaf,,,,,-0.00595595827,240.009689,
3,52,16,52-16,Leaf,,,,,0.000534111285,10138.9629,
3,52,17,52-17,Leaf,,,,,-0.00372655434,1769.5354,
3,52,18,52-18,Leaf,,,,,-0.000234397361,2237.38672,
3,52,19,52-19,Leaf,,,,,0.00183742237,17.8556862,
3,52,20,52-20,Leaf,,,,,-0.0146730943,69.5091858,
3,52,21,52-21,Leaf,,,,,0.000966464286,9799.33105,
3,52,22,52-22,Leaf,,,,,0.00366677879,2567.21338,
3,52,23,52-23,Leaf,,,,,-0.00815501716,955.981262,
3,52,24,52-24,Leaf,,,,,-0.00256549916,596.298584,
3,52,25,52-25,Leaf,,,,,-0.00223233155,1841.26465,
3,52,26,52-26,Leaf,,,,,0.00544685405,81.1192398,
3,52,27,52-27,Leaf,,,,,7.78992326e-05,816.05957,
3,52,28,52-28,Leaf,,,,,-0.00852241926,128.793182,
3,52,29,52-29,Leaf,,,,,0.00588411093,330.661377,
3,52,30,52-30,Leaf,,,,,-0.00287771528,63.7403183,
3,53,0,53-0,recent_weighted_avg_margin,5.43299103,53-1,53-2,53-1,68.9551544,31557.709,
3,53,1,53-1,good_starts,9.0,53-3,53-4,53-4,30.0363693,27323.5566,
3,53,2,53-2,form_class_level_weighted_3,61.6666679,53-5,53-6,53-5,21.8936729,4234.15283,
3,53,3,53-3,prize_money_rank,5.0,53-7,53-8,53-8,41.8611031,17741.6758,
3,53,4,53-4,current_weight_change_pct,-0.0769230798,53-9,53-10,53-10,14.0772686,9581.88086,
3,53,5,53-5,jockey_history_starts,155.0,53-11,53-12,53-11,23.3653488,2667.10742,
3,53,6,53-6,recent_weighted_avg_margin_rank,6.0,53-13,53-14,53-14,11.7644539,1567.04504,
3,53,7,53-7,recent_last600_best_3,33.6699982,53-15,53-16,53-16,24.6996841,7299.84424,
3,53,8,53-8,form_class_level_weighted_3,60.6666679,53-17,53-18,53-17,22.79002,10441.832,
3,53,9,53-9,form_class_level_weighted_3,77.5,53-19,53-20,53-19,17.0416164,287.883362,
3,53,10,53-10,recent_finish_percentile_rank,9.0,53-21,53-22,53-22,11.8981047,9293.99707,
3,53,11,53-11,historical_market_overperformance_slope_3,0.376984119,53-23,53-24,53-23,14.0753403,2099.59546,
3,53,12,53-12,best_finish_percentile_at_stronger_class,0.818181813,53-25,53-26,53-25,10.0608234,567.511963,
3,53,13,53-13,historical_market_overperformance_slope_3,-0.227964461,53-27,53-28,53-28,6.6956811,391.746948,
3,53,14,53-14,jockey_history_starts,16.0,53-29,53-30,53-29,14.3250198,1175.2981,
3,53,15,53-15,Leaf,,,,,0.00569673162,1271.55249,
3,53,16,53-16,Leaf,,,,,0.00186355808,6028.2915,
3,53,17,53-17,Leaf,,,,,-0.000885847141,6239.56885,
3,53,18,53-18,Leaf,,,,,0.001493296,4202.26318,
3,53,19,53-19,Leaf,,,,,-0.0111949872,159.882111,
3,53,20,53-20,Leaf,,,,,0.000784034783,128.001251,
3,53,21,53-21,Leaf,,,,,-0.000218158748,8597.90527,
3,53,22,53-22,Leaf,,,,,-0.00359574705,696.091553,
3,53,23,53-23,Leaf,,,,,-0.00603727903,1979.22437,
3,53,24,53-24,Leaf,,,,,0.00255494588,120.371155,
3,53,25,53-25,Leaf,,,,,-0.00202182145,394.689423,
3,53,26,53-26,Leaf,,,,,0.00504338788,172.822525,
3,53,27,53-27,Leaf,,,,,0.00861970428,93.0271225,
3,53,28,53-28,Leaf,,,,,0.00114434876,298.719849,
3,53,29,53-29,Leaf,,,,,-0.00989282131,113.9953,
3,53,30,53-30,Leaf,,,,,-0.000888861832,1061.30286,
3,54,0,54-0,jockey_history_top3_excess,0.00162350549,54-1,54-2,54-1,70.2856445,31460.1836,
3,54,1,54-1,recent_finish_percentile_weighted_6_rank_in_race,6.0,54-3,54-4,54-3,38.1897583,12725.8906,
3,54,2,54-2,recent_margin_std_6,3.08917475,54-5,54-6,54-6,31.9732094,18734.293,
3,54,3,54-3,current_weight_change_pct,0.0178571437,54-7,54-8,54-7,20.9435806,9416.93848,
3,54,4,54-4,form_class_level_weighted_3,53.5999985,54-9,54-10,54-9,24.8521652,3308.95166,
3,54,5,54-5,good_starts,19.0,54-11,54-12,54-12,30.3492699,12135.4932,
3,54,6,54-6,recent_finish_percentile_weighted_6_rank_in_race,6.0,54-13,54-14,54-13,21.3578167,6598.79932,
3,54,7,54-7,jockey_history_top3_excess,-0.0355419293,54-15,54-16,54-16,13.5356579,6066.92188,
3,54,8,54-8,jockey_recent_top3_excess,0.0459603034,54-17,54-18,54-17,17.7190762,3350.0166,
3,54,9,54-9,recent_finish_percentile_rank,4.0,54-19,54-20,54-20,15.7642365,816.292725,
3,54,10,54-10,trainer_history_top3_excess,-0.0995472297,54-21,54-22,54-22,12.0653858,2492.65894,
3,54,11,54-11,recent_finish_percentile_weighted_3_minus_race_mean,0.319301963,54-23,54-24,54-24,27.9755402,11029.5996,
3,54,12,54-12,trainer_history_top3_excess,0.124635547,54-25,54-26,54-26,14.029479,1105.89392,
3,54,13,54-13,hidden_sectional_run_best_3,0.365644783,54-27,54-28,54-27,19.5651741,4539.26367,
3,54,14,54-14,current_weight_change_pct,-0.0173913036,54-29,54-30,54-29,13.3752537,2059.5354,
3,54,15,54-15,Leaf,,,,,-0.00276828906,2769.32007,
3,54,16,54-16,Leaf,,,,,-0.000395887531,3297.60181,
3,54,17,54-17,Leaf,,,,,0.00155642536,3046.20288,
3,54,18,54-18,Leaf,,,,,-0.00468088174,303.81366,
3,54,19,54-19,Leaf,,,,,0.00260716723,81.4802094,
3,54,20,54-20,Leaf,,,,,-0.00864488166,734.8125,
3,54,21,54-21,Leaf,,,,,-0.0105379848,101.594116,
3,54,22,54-22,Leaf,,,,,-0.00207805005,2391.06494,
3,54,23,54-23,Leaf,,,,,0.00165209081,9596.58398,
3,54,24,54-24,Leaf,,,,,0.00539304968,1433.01514,
3,54,25,54-25,Leaf,,,,,-0.0031897563,983.593079,
3,54,26,54-26,Leaf,,,,,0.00548631838,122.300812,
3,54,27,54-27,Leaf,,,,,0.000723938167,4494.70801,
3,54,28,54-28,Leaf,,,,,-0.0143354535,44.5557518,
3,54,29,54-29,Leaf,,,,,-0.00585939409,541.757996,
3,54,30,54-30,Leaf,,,,,-0.00129260949,1517.77734,
3,55,0,55-0,recent_finish_percentile_weighted_3_minus_race_mean,0.0178551674,55-1,55-2,55-1,64.0500717,31248.2109,
3,55,1,55-1,recent_weighted_avg_margin,7.78488922,55-3,55-4,55-3,33.3814926,9603.79199,
3,55,2,55-2,good_starts,9.0,55-5,55-6,55-6,22.1435108,21644.4199,
3,55,3,55-3,best_finish_percentile_at_stronger_class,0.769230783,55-7,55-8,55-7,17.2455921,8655.13477,
3,55,4,55-4,form_class_level_weighted_3,55.3333321,55-9,55-10,55-9,18.0749054,948.657593,
3,55,5,55-5,recent_margin_quality_weighted_3_minus_race_mean,0.34690398,55-11,55-12,55-12,34.2875786,14381.3564,
3,55,6,55-6,jockey_history_starts,7.0,55-13,55-14,55-14,17.9430256,7263.0625,
3,55,7,55-7,form_class_level_weighted_3,60.6666679,55-15,55-16,55-15,10.4727707,5423.9292,
3,55,8,55-8,best_finish_percentile_at_equal_or_higher_weight,0.166666672,55-17,55-18,55-18,10.3231506,3231.20532,
3,55,9,55-9,recent_margin_quality_weighted_3_minus_race_mean,-0.00240540504,55-19,55-20,55-20,7.31854248,423.599274,
3,55,10,55-10,recent_finish_percentile_weighted_3_minus_race_mean,-0.255491078,55-21,55-22,55-22,6.48483658,525.05835,
3,55,11,55-11,form_class_level_weighted_3,60.7999992,55-23,55-24,55-23,27.8938026,12957.2949,
3,55,12,55-12,best_finish_percentile_at_stronger_class,0.818181813,55-25,55-26,55-25,10.3866005,1424.06189,
3,55,13,55-13,recent_5_weight_kg,59.5,55-27,55-28,55-28,7.20557785,368.330658,
3,55,14,55-14,hidden_sectional_run_best_3_gap_to_best,0.183719561,55-29,55-30,55-30,14.4735222,6894.73193,
3,55,15,55-15,Leaf,,,,,-0.00336030056,2515.76978,
3,55,16,55-16,Leaf,,,,,-0.00114905077,2908.15967,
3,55,17,55-17,Leaf,,,,,-0.00898169726,65.9537735,
3,55,18,55-18,Leaf,,,,,0.00034348396,3165.25146,
3,55,19,55-19,Leaf,,,,,-0.0110851182,383.099762,
3,55,20,55-20,Leaf,,,,,-0.0,40.4995041,
3,55,21,55-21,Leaf,,,,,-0.00679135462,177.59285,
3,55,22,55-22,Leaf,,,,,-0.000962031248,347.465515,
3,55,23,55-23,Leaf,,,,,-6.67654676e-05,8313.43652,
3,55,24,55-24,Leaf,,,,,0.00234971452,4643.85791,
3,55,25,55-25,Leaf,,,,,0.00273303851,733.209045,
3,55,26,55-26,Leaf,,,,,0.00707118725,690.852905,
3,55,27,55-27,Leaf,,,,,-0.00796580222,260.517151,
3,55,28,55-28,Leaf,,,,,-0.000238854205,107.813499,
3,55,29,55-29,Leaf,,,,,0.00104677374,3167.23511,
3,55,30,55-30,Leaf,,,,,-0.00124805712,3727.49658,
3,56,0,56-0,recent_weighted_avg_margin,4.39091301,56-1,56-2,56-2,62.4249687,31249.8633,
3,56,1,56-1,jockey_history_top3_excess,0.00242674001,56-3,56-4,56-4,27.97118,23342.5352,
3,56,2,56-2,form_class_level_weighted_3,61.5,56-5,56-6,56-5,26.785183,7907.32715,
3,56,3,56-3,prize_money_rank,4.0,56-7,56-8,56-8,15.5409222,8886.38965,
3,56,4,56-4,recent_margin_quality_weighted_3_minus_race_mean,0.34690398,56-9,56-10,56-10,27.5748291,14456.1455,
3,56,5,56-5,recent_margin_quality_weighted_3_minus_race_mean,-0.172357947,56-11,56-12,56-12,29.2833023,4944.27881,
3,56,6,56-6,recent_weighted_win_rate_rank,3.0,56-13,56-14,56-14,13.6488857,2963.04834,
3,56,7,56-7,recent_margin_quality_weighted_3_minus_race_mean,0.203055322,56-15,56-16,56-16,24.5816917,3371.82324,
3,56,8,56-8,form_class_level_weighted_3,115.0,56-17,56-18,56-18,17.470541,5514.56641,
3,56,9,56-9,recent_last600_best_3,33.6899986,56-19,56-20,56-20,13.9020424,13265.3701,
3,56,10,56-10,jockey_history_top3_excess,0.0995124429,56-21,56-22,56-21,23.6337929,1190.77612,
3,56,11,56-11,jockey_history_top3_excess,0.0440214686,56-23,56-24,56-23,10.6066132,716.509827,
3,56,12,56-12,current_weight_change_pct,-0.0178571437,56-25,56-26,56-26,14.8092976,4227.76904,
3,56,13,56-13,recent_margin_quality_weighted_3_minus_race_mean,0.112443417,56-27,56-28,56-28,9.31507301,742.732483,
3,56,14,56-14,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.193979934,56-29,56-30,56-29,10.5152617,2220.31592,
3,56,15,56-15,Leaf,,,,,-0.000592011085,2160.45508,
3,56,16,56-16,Leaf,,,,,0.00384130818,1211.36829,
3,56,17,56-17,Leaf,,,,,-0.000815571228,5240.37598,
3,56,18,56-18,Leaf,,,,,-0.00718762446,274.190338,
3,56,19,56-19,Leaf,,,,,0.00288809719,2297.08496,
3,56,20,56-20,Leaf,,,,,0.000749981671,10968.2852,
3,56,21,56-21,Leaf,,,,,0.00311275548,923.665955,
3,56,22,56-22,Leaf,,,,,0.011516246,267.110107,
3,56,23,56-23,Leaf,,,,,-0.00929213781,538.921021,
3,56,24,56-24,Leaf,,,,,-0.00207276037,177.588806,
3,56,25,56-25,Leaf,,,,,-0.00664246408,399.80069,
3,56,26,56-26,Leaf,,,,,-0.00162356033,3827.96826,
3,56,27,56-27,Leaf,,,,,0.00115166092,529.380981,
3,56,28,56-28,Leaf,,,,,0.00728798052,213.351547,
3,56,29,56-29,Leaf,,,,,-0.000197369911,1916.0542,
3,56,30,56-30,Leaf,,,,,-0.00513657136,304.261627,
3,57,0,57-0,recent_weighted_avg_margin_rank,5.0,57-1,57-2,57-2,61.5510292,31153.0156,
3,57,1,57-1,jockey_history_top3_excess,0.0995124429,57-3,57-4,57-3,42.6552963,19604.5352,
3,57,2,57-2,jockey_history_top3_excess,-0.0234851576,57-5,57-6,57-5,29.946125,11548.4805,
3,57,3,57-3,best_finish_percentile_at_stronger_class,0.947368443,57-7,57-8,57-8,20.3808403,17131.7949,
3,57,4,57-4,recent_5_weight_kg,58.0,57-9,57-10,57-10,18.1967239,2472.7395,
