model,member,importance_type,feature,value
a0,2,cover,race_consensus_score,5478.88037109375
a0,2,cover,race_consensus_rank,4402.95361328125
a0,2,cover,career_win_rate_rank,1647.5538330078125
a0,2,cover,career_place_rate_rank,456.85089111328125
a0,2,cover,first_up_win_rate_rank,557.136474609375
a0,2,cover,horse_jockey_win_rate_rank,377.853271484375
a0,2,cover,race_overlay_rank,338.8154296875
a0,2,cover,race_signal_agreement_score,289.5065002441406
a0,2,cover,race_signal_agreement_rank,1374.778564453125
a0,2,cover,sectional_last600_seconds_weighted_3,3953.5517578125
a0,2,cover,sectional_last600_seconds_weighted_6,3338.19482421875
a0,2,cover,sectional_closing_speed_ratio_weighted_6,1140.046142578125
a0,2,cover,form_class_level_weighted_3,511.62890625
a0,2,cover,form_class_level_weighted_6,276.30023193359375
a0,2,cover,jockey_history_starts,3073.03369140625
a0,2,cover,jockey_history_top3_excess,411.1706848144531
a0,2,cover,jockey_recent_top3_excess,629.2648315429688
a0,2,cover,trainer_history_starts,859.992431640625
a0,2,cover,trainer_history_top3_excess,1370.2056884765625
a0,2,cover,jockey_trainer_history_top3_excess,1521.056884765625
a0,2,cover,recent_1_starting_price,1649.0006103515625
a0,2,cover,recent_finish_percentile_last1,3271.250244140625
a0,2,cover,recent_finish_percentile_avg_3,424.8681335449219
a0,2,cover,recent_finish_percentile_std_6,2772.4853515625
a0,2,cover,recent_finish_percentile_slope_6,907.39697265625
a0,2,cover,recent_finish_percentile_last_minus_avg3,402.4207763671875
a0,2,cover,recent_finish_percentile_avg3_minus_avg6,867.4739990234375
a0,2,cover,recent_margin_slope_3,583.4488525390625
a0,2,cover,recent_margin_last_minus_avg3,1727.873291015625
a0,2,cover,historical_market_overperformance_last1,2609.303955078125
a0,2,cover,historical_market_overperformance_avg_6,644.860107421875
a0,2,cover,historical_market_overperformance_weighted_6,4070.785888671875
a0,2,cover,historical_market_overperformance_slope_3,747.4816284179688
a0,2,cover,historical_implied_probability_weighted_3,3999.54248046875
a0,2,cover,historical_implied_probability_weighted_6,68.56698608398438
a0,2,cover,distance_change_last_run,1265.1094970703125
a0,2,cover,abs_distance_change_last_run,117.26294708251953
a0,2,cover,distance_change_pct_last_run,1257.5050048828125
a0,2,cover,distance_minus_recent_weighted_avg,5518.673828125
a0,2,cover,abs_distance_minus_recent_weighted_avg,43.44950485229492
a0,2,cover,similar_distance_margin_quality_weighted,57.025638580322266
a0,2,cover,recent_barrier_percentile_weighted_6,724.5108642578125
a0,2,cover,recent_barrier_percentile_std_6,3897.0625
a0,2,cover,current_barrier_percentile,51.10627746582031
a0,2,cover,current_minus_recent_barrier_percentile,41.25014114379883
a0,2,cover,current_weight_minus_last,851.3787231445312
a0,2,cover,current_weight_change_pct,90.5013427734375
a0,2,cover,margin_quality_consistency_6,221.82052612304688
a0,2,cover,best_run_recency_index,257.51239013671875
a0,2,cover,recent3_vs_career_place_rate,361.9967956542969
a0,2,cover,same_track_runs,482.3410949707031
a0,2,cover,same_track_margin_quality,575.5481567382812
a0,2,cover,same_track_distance_margin_quality,533.6516723632812
a0,2,cover,condition_win_rate_smoothed,1397.9747314453125
a0,2,cover,condition_top3_rate_smoothed,1302.448486328125
a0,2,cover,condition_finish_percentile,953.5259399414062
a0,2,cover,recent_last600_avg_6,3164.28173828125
a0,2,cover,recent_last600_weighted_3,1767.1727294921875
a0,2,cover,recent_last600_best_3,566.5975952148438
a0,2,cover,recent_last600_best_6,910.6045532226562
a0,2,cover,recent_last600_slope_6,694.6685180664062
a0,2,cover,historical_run_quality_slope_3,749.849609375
a0,2,cover,hidden_sectional_run_last1,2163.802001953125
a0,2,cover,hidden_sectional_run_avg_3,205.28024291992188
a0,2,cover,sectional_ceiling_6,4304.57177734375
a0,2,cover,sectional_average_6,518.968017578125
a0,2,cover,class_change_last_run,3260.0595703125
a0,2,cover,recent_class_avg_3,768.1658325195312
a0,2,cover,class_adjusted_finish_percentile_last1,790.1968994140625
a0,2,cover,class_adjusted_finish_percentile_weighted_3,720.3892822265625
a0,2,cover,class_adjusted_finish_percentile_weighted_6,50.420719146728516
a0,2,cover,class_adjusted_margin_quality_weighted_3,2520.119384765625
a0,2,cover,jockey_trainer_history_smoothed_top3_rate,577.5975952148438
a0,2,cover,jockey_trainer_synergy,653.1129760742188
a0,2,cover,recent_finish_percentile_weighted_3_rank_in_race,3579.769775390625
a0,2,cover,recent_finish_percentile_weighted_3_minus_race_median,1001.22900390625
a0,2,cover,recent_finish_percentile_weighted_3_gap_to_best,1309.6241455078125
a0,2,cover,recent_margin_quality_weighted_3_pct_in_race,538.4794921875
a0,2,cover,recent_margin_quality_weighted_3_minus_race_median,2486.455810546875
a0,2,cover,historical_market_overperformance_weighted_3_minus_race_median,188.67660522460938
a0,2,cover,historical_market_overperformance_weighted_3_zscore_in_race,4296.39208984375
a0,2,cover,historical_market_overperformance_weighted_3_gap_to_best,210.9766387939453
a0,2,cover,hidden_sectional_run_best_3_pct_in_race,1710.035400390625
a0,2,cover,hidden_sectional_run_best_3_zscore_in_race,164.47959899902344
a0,2,cover,similar_distance_finish_percentile_weighted_minus_race_median,819.0372314453125
a0,2,cover,similar_distance_finish_percentile_weighted_zscore_in_race,368.57928466796875
a0,2,cover,similar_distance_finish_percentile_weighted_gap_to_best,477.5343933105469
a0,2,cover,class_adjusted_finish_percentile_weighted_3_zscore_in_race,1113.0263671875
a0,2,cover,jockey_trainer_history_smoothed_top3_rate_minus_race_median,82.15971374511719
a0,2,cover,jockey_trainer_history_smoothed_top3_rate_gap_to_best,36.439537048339844
a0,2,cover,current_form_strength_pct_in_race,1216.6431884765625
a0,2,cover,current_form_strength_minus_race_median,972.7446899414062
a0,2,cover,current_form_strength_zscore_in_race,632.7432861328125
a0,2,cover,career_rank_minus_market_rank,1368.78759765625
a0,2,cover,prize_money_rank_minus_market_rank,877.5889892578125
a0,2,cover,prize_money_market_rank_abs_gap,700.6699829101562
a0,2,cover,total_prize_money,469.1471862792969
a0,2,cover,race_field_max_prize_money,715.0425415039062
a0,2,cover,weight_vs_field_mean,4097.2998046875
a0,2,cover,preparation_run_number,592.5529174804688
a0,2,cover,runs_this_preparation_before_race,793.7745971679688
a0,2,weight,active_field_size,21.0
a0,2,weight,weight_change_from_last_run,1.0
a0,2,weight,weight_change_vs_recent_avg,2.0
a0,2,weight,weight_change_vs_recent_weighted_avg,2.0
a0,2,weight,win_percentage,2.0
a0,2,weight,track_starts,1.0
a0,2,weight,recent_3_total_runners,1.0
a0,2,weight,open_price,5.0
a0,2,weight,fluc1,92.0
a0,2,weight,fluc2,42.0
a0,2,weight,form_barrier_percentile_weighted_6,3.0
a0,2,weight,race_number,32.0
a0,2,weight,field_size,11.0
a0,2,weight,speed_rating,1.0
a0,2,weight,dry_rating,1.0
a0,2,weight,prize_money,2.0
a0,2,weight,soft_starts,1.0
a0,2,weight,heavy_starts,1.0
a0,2,weight,first_up_starts,1.0
a0,2,weight,second_up_starts,2.0
a0,2,weight,recent_1_margin,2.0
a0,2,weight,recent_1_total_runners,3.0
a0,2,weight,recent_2_distance_m,1.0
a0,2,weight,recent_2_weight_kg,1.0
a0,2,weight,recent_2_margin,2.0
a0,2,weight,recent_3_place,1.0
a0,2,weight,recent_3_barrier,1.0
a0,2,weight,recent_4_place,2.0
a0,2,weight,recent_4_distance_m,1.0
a0,2,weight,recent_4_weight_kg,2.0
a0,2,weight,recent_4_barrier,1.0
a0,2,weight,recent_4_starting_price,1.0
a0,2,weight,recent_5_distance_m,3.0
a0,2,weight,recent_5_barrier,2.0
a0,2,weight,recent_5_starting_price,3.0
a0,2,weight,recent_5_margin,1.0
a0,2,weight,recent_5_total_runners,2.0
a0,2,weight,recent_6_distance_m,4.0
a0,2,weight,recent_6_barrier,1.0
a0,2,weight,recent_6_margin,1.0
a0,2,weight,goodGroundPro,1.0
a0,2,weight,softGroundPro,1.0
a0,2,weight,market_open_to_fluc1_move,2.0
a0,2,weight,market_open_to_fluc2_move,5.0
a0,2,weight,market_fluc1_to_fluc2_move,1.0
a0,2,weight,market_open_to_fluc1_move_pct,3.0
a0,2,weight,market_open_to_fluc2_move_pct,1.0
a0,2,weight,market_fluc1_to_fluc2_move_pct,1.0
a0,2,weight,market_total_abs_movement,12.0
a0,2,weight,market_price_range_pct,1.0
a0,2,weight,market_implied_prob_change_open_to_fluc2,11.0
a0,2,weight,market_implied_prob_change_fluc1_to_fluc2,2.0
a0,2,weight,recent_avg_similar_distance_speed_mps,6.0
a0,2,weight,recent_market_edge_weighted,1.0
a0,2,weight,recent_avg_weight_kg,3.0
a0,2,weight,open_price_rank,1.0
a0,2,weight,fluc1_price_rank,9.0
a0,2,weight,fluc2_price_rank,5.0
a0,2,weight,speed_rating_rank,1.0
a0,2,weight,recent_weighted_top3_rate_rank,1.0
a0,2,weight,recent_market_edge_rank,1.0
a0,2,weight,race_consensus_score,2.0
a0,2,weight,race_consensus_rank,4.0
a0,2,weight,career_win_rate_rank,2.0
a0,2,weight,career_place_rate_rank,2.0
a0,2,weight,first_up_win_rate_rank,3.0
a0,2,weight,horse_jockey_win_rate_rank,1.0
a0,2,weight,race_overlay_rank,5.0
a0,2,weight,race_signal_agreement_score,1.0
a0,2,weight,race_signal_agreement_rank,2.0
a0,2,weight,sectional_last600_seconds_weighted_3,2.0
a0,2,weight,sectional_last600_seconds_weighted_6,5.0
a0,2,weight,sectional_closing_speed_ratio_weighted_6,2.0
a0,2,weight,form_class_level_weighted_3,2.0
a0,2,weight,form_class_level_weighted_6,1.0
a0,2,weight,jockey_history_starts,4.0
a0,2,weight,jockey_history_top3_excess,3.0
a0,2,weight,jockey_recent_top3_excess,1.0
a0,2,weight,trainer_history_starts,2.0
a0,2,weight,trainer_history_top3_excess,6.0
a0,2,weight,jockey_trainer_history_top3_excess,1.0
a0,2,weight,recent_1_starting_price,5.0
a0,2,weight,recent_finish_percentile_last1,1.0
a0,2,weight,recent_finish_percentile_avg_3,1.0
a0,2,weight,recent_finish_percentile_std_6,1.0
a0,2,weight,recent_finish_percentile_slope_6,20.0
a0,2,weight,recent_finish_percentile_last_minus_avg3,1.0
a0,2,weight,recent_finish_percentile_avg3_minus_avg6,9.0
a0,2,weight,recent_margin_slope_3,4.0
a0,2,weight,recent_margin_last_minus_avg3,2.0
a0,2,weight,historical_market_overperformance_last1,2.0
a0,2,weight,historical_market_overperformance_avg_6,3.0
a0,2,weight,historical_market_overperformance_weighted_6,1.0
a0,2,weight,historical_market_overperformance_slope_3,4.0
a0,2,weight,historical_implied_probability_weighted_3,1.0
a0,2,weight,historical_implied_probability_weighted_6,1.0
a0,2,weight,distance_change_last_run,3.0
a0,2,weight,abs_distance_change_last_run,1.0
a0,2,weight,distance_change_pct_last_run,1.0
a0,2,weight,distance_minus_recent_weighted_avg,1.0
a0,2,weight,abs_distance_minus_recent_weighted_avg,2.0
a0,2,weight,similar_distance_margin_quality_weighted,1.0
a0,2,weight,recent_barrier_percentile_weighted_6,5.0
a0,2,weight,recent_barrier_percentile_std_6,6.0
a0,2,weight,current_barrier_percentile,1.0
a0,2,weight,current_minus_recent_barrier_percentile,1.0
a0,2,weight,current_weight_minus_last,1.0
a0,2,weight,current_weight_change_pct,1.0
a0,2,weight,margin_quality_consistency_6,1.0
a0,2,weight,best_run_recency_index,1.0
a0,2,weight,recent3_vs_career_place_rate,1.0
a0,2,weight,same_track_runs,1.0
a0,2,weight,same_track_margin_quality,1.0
a0,2,weight,same_track_distance_margin_quality,8.0
a0,2,weight,condition_win_rate_smoothed,3.0
a0,2,weight,condition_top3_rate_smoothed,3.0
a0,2,weight,condition_finish_percentile,1.0
a0,2,weight,recent_last600_avg_6,1.0
a0,2,weight,recent_last600_weighted_3,2.0
a0,2,weight,recent_last600_best_3,2.0
a0,2,weight,recent_last600_best_6,1.0
a0,2,weight,recent_last600_slope_6,4.0
a0,2,weight,historical_run_quality_slope_3,1.0
a0,2,weight,hidden_sectional_run_last1,1.0
a0,2,weight,hidden_sectional_run_avg_3,1.0
a0,2,weight,sectional_ceiling_6,3.0
a0,2,weight,sectional_average_6,1.0
a0,2,weight,class_change_last_run,1.0
a0,2,weight,recent_class_avg_3,1.0
a0,2,weight,class_adjusted_finish_percentile_last1,1.0
a0,2,weight,class_adjusted_finish_percentile_weighted_3,2.0
a0,2,weight,class_adjusted_finish_percentile_weighted_6,1.0
a0,2,weight,class_adjusted_margin_quality_weighted_3,3.0
a0,2,weight,jockey_trainer_history_smoothed_top3_rate,7.0
a0,2,weight,jockey_trainer_synergy,3.0
a0,2,weight,recent_finish_percentile_weighted_3_rank_in_race,1.0
a0,2,weight,recent_finish_percentile_weighted_3_minus_race_median,3.0
a0,2,weight,recent_finish_percentile_weighted_3_gap_to_best,1.0
a0,2,weight,recent_margin_quality_weighted_3_pct_in_race,1.0
a0,2,weight,recent_margin_quality_weighted_3_minus_race_median,1.0
a0,2,weight,historical_market_overperformance_weighted_3_minus_race_median,1.0
a0,2,weight,historical_market_overperformance_weighted_3_zscore_in_race,1.0
a0,2,weight,historical_market_overperformance_weighted_3_gap_to_best,2.0
a0,2,weight,hidden_sectional_run_best_3_pct_in_race,1.0
a0,2,weight,hidden_sectional_run_best_3_zscore_in_race,1.0
a0,2,weight,similar_distance_finish_percentile_weighted_minus_race_median,1.0
a0,2,weight,similar_distance_finish_percentile_weighted_zscore_in_race,1.0
a0,2,weight,similar_distance_finish_percentile_weighted_gap_to_best,1.0
a0,2,weight,class_adjusted_finish_percentile_weighted_3_zscore_in_race,2.0
a0,2,weight,jockey_trainer_history_smoothed_top3_rate_minus_race_median,1.0
a0,2,weight,jockey_trainer_history_smoothed_top3_rate_gap_to_best,1.0
a0,2,weight,current_form_strength_pct_in_race,1.0
a0,2,weight,current_form_strength_minus_race_median,3.0
a0,2,weight,current_form_strength_zscore_in_race,1.0
a0,2,weight,career_rank_minus_market_rank,5.0
a0,2,weight,prize_money_rank_minus_market_rank,5.0
a0,2,weight,prize_money_market_rank_abs_gap,3.0
a0,2,weight,total_prize_money,1.0
a0,2,weight,race_field_max_prize_money,4.0
a0,2,weight,weight_vs_field_mean,2.0
a0,2,weight,preparation_run_number,6.0
a0,2,weight,runs_this_preparation_before_race,3.0
a0,2,total_gain,active_field_size,334.2496032714844
a0,2,total_gain,weight_change_from_last_run,23.73562240600586
a0,2,total_gain,weight_change_vs_recent_avg,10.308919906616211
a0,2,total_gain,weight_change_vs_recent_weighted_avg,6.350028991699219
a0,2,total_gain,win_percentage,55.908973693847656
a0,2,total_gain,track_starts,12.653690338134766
a0,2,total_gain,recent_3_total_runners,5.641635417938232
a0,2,total_gain,open_price,178.05609130859375
a0,2,total_gain,fluc1,15824.8818359375
a0,2,total_gain,fluc2,8457.412109375
a0,2,total_gain,form_barrier_percentile_weighted_6,27.4908390045166
a0,2,total_gain,race_number,2117.264892578125
a0,2,total_gain,field_size,205.23902893066406
a0,2,total_gain,speed_rating,15.555118560791016
a0,2,total_gain,dry_rating,28.608715057373047
a0,2,total_gain,prize_money,29.209064483642578
a0,2,total_gain,soft_starts,16.02734375
a0,2,total_gain,heavy_starts,16.59737777709961
a0,2,total_gain,first_up_starts,14.555131912231445
a0,2,total_gain,second_up_starts,47.0072021484375
a0,2,total_gain,recent_1_margin,19.308019638061523
a0,2,total_gain,recent_1_total_runners,34.661285400390625
a0,2,total_gain,recent_2_distance_m,6.22808837890625
a0,2,total_gain,recent_2_weight_kg,2.053253173828125
a0,2,total_gain,recent_2_margin,29.21124839782715
a0,2,total_gain,recent_3_place,20.047271728515625
a0,2,total_gain,recent_3_barrier,26.135238647460938
a0,2,total_gain,recent_4_place,40.72574996948242
a0,2,total_gain,recent_4_distance_m,14.869316101074219
a0,2,total_gain,recent_4_weight_kg,39.858516693115234
a0,2,total_gain,recent_4_barrier,18.62795066833496
a0,2,total_gain,recent_4_starting_price,20.14354133605957
a0,2,total_gain,recent_5_distance_m,47.38518524169922
a0,2,total_gain,recent_5_barrier,34.099517822265625
a0,2,total_gain,recent_5_starting_price,32.3046989440918
a0,2,total_gain,recent_5_margin,18.87105369567871
a0,2,total_gain,recent_5_total_runners,27.122896194458008
a0,2,total_gain,recent_6_distance_m,32.178436279296875
a0,2,total_gain,recent_6_barrier,13.672384262084961
a0,2,total_gain,recent_6_margin,16.00069808959961
a0,2,total_gain,goodGroundPro,9.871124267578125
a0,2,total_gain,softGroundPro,3.781665802001953
a0,2,total_gain,market_open_to_fluc1_move,78.89089965820312
a0,2,total_gain,market_open_to_fluc2_move,189.9811553955078
a0,2,total_gain,market_fluc1_to_fluc2_move,18.80834197998047
a0,2,total_gain,market_open_to_fluc1_move_pct,35.43855285644531
a0,2,total_gain,market_open_to_fluc2_move_pct,16.79590606689453
a0,2,total_gain,market_fluc1_to_fluc2_move_pct,24.7457275390625
a0,2,total_gain,market_total_abs_movement,371.938720703125
a0,2,total_gain,market_price_range_pct,8.500198364257812
a0,2,total_gain,market_implied_prob_change_open_to_fluc2,390.2501525878906
a0,2,total_gain,market_implied_prob_change_fluc1_to_fluc2,61.98246765136719
a0,2,total_gain,recent_avg_similar_distance_speed_mps,136.6638641357422
a0,2,total_gain,recent_market_edge_weighted,10.647113800048828
a0,2,total_gain,recent_avg_weight_kg,47.34626770019531
a0,2,total_gain,open_price_rank,103.12469482421875
a0,2,total_gain,fluc1_price_rank,1055.5972900390625
a0,2,total_gain,fluc2_price_rank,741.508544921875
a0,2,total_gain,speed_rating_rank,27.540786743164062
a0,2,total_gain,recent_weighted_top3_rate_rank,5.491455078125
a0,2,total_gain,recent_market_edge_rank,16.954092025756836
a0,2,total_gain,race_consensus_score,245.29782104492188
a0,2,total_gain,race_consensus_rank,277.3609924316406
a0,2,total_gain,career_win_rate_rank,25.664691925048828
a0,2,total_gain,career_place_rate_rank,4.6201934814453125
a0,2,total_gain,first_up_win_rate_rank,29.866117477416992
a0,2,total_gain,horse_jockey_win_rate_rank,10.686573028564453
a0,2,total_gain,race_overlay_rank,43.896583557128906
a0,2,total_gain,race_signal_agreement_score,1.8964462280273438
a0,2,total_gain,race_signal_agreement_rank,37.92643737792969
a0,2,total_gain,sectional_last600_seconds_weighted_3,45.47830581665039
a0,2,total_gain,sectional_last600_seconds_weighted_6,95.4981460571289
a0,2,total_gain,sectional_closing_speed_ratio_weighted_6,26.810306549072266
a0,2,total_gain,form_class_level_weighted_3,13.811546325683594
a0,2,total_gain,form_class_level_weighted_6,0.17730712890625
a0,2,total_gain,jockey_history_starts,68.31971740722656
a0,2,total_gain,jockey_history_top3_excess,13.484657287597656
a0,2,total_gain,jockey_recent_top3_excess,2.6674957275390625
a0,2,total_gain,trainer_history_starts,19.3971004486084
a0,2,total_gain,trainer_history_top3_excess,47.95419692993164
a0,2,total_gain,jockey_trainer_history_top3_excess,12.830206871032715
a0,2,total_gain,recent_1_starting_price,72.67501068115234
a0,2,total_gain,recent_finish_percentile_last1,29.9508056640625
a0,2,total_gain,recent_finish_percentile_avg_3,2.351043701171875
a0,2,total_gain,recent_finish_percentile_std_6,15.864372253417969
a0,2,total_gain,recent_finish_percentile_slope_6,232.9183807373047
a0,2,total_gain,recent_finish_percentile_last_minus_avg3,14.119308471679688
a0,2,total_gain,recent_finish_percentile_avg3_minus_avg6,81.3016586303711
a0,2,total_gain,recent_margin_slope_3,40.552528381347656
a0,2,total_gain,recent_margin_last_minus_avg3,23.964597702026367
a0,2,total_gain,historical_market_overperformance_last1,25.935325622558594
a0,2,total_gain,historical_market_overperformance_avg_6,14.909393310546875
a0,2,total_gain,historical_market_overperformance_weighted_6,19.340885162353516
a0,2,total_gain,historical_market_overperformance_slope_3,22.01824951171875
a0,2,total_gain,historical_implied_probability_weighted_3,19.508174896240234
a0,2,total_gain,historical_implied_probability_weighted_6,6.668458938598633
a0,2,total_gain,distance_change_last_run,46.402252197265625
a0,2,total_gain,abs_distance_change_last_run,10.454381942749023
a0,2,total_gain,distance_change_pct_last_run,17.40825843811035
a0,2,total_gain,distance_minus_recent_weighted_avg,17.440994262695312
a0,2,total_gain,abs_distance_minus_recent_weighted_avg,11.825244903564453
a0,2,total_gain,similar_distance_margin_quality_weighted,2.19710636138916
a0,2,total_gain,recent_barrier_percentile_weighted_6,59.71513748168945
a0,2,total_gain,recent_barrier_percentile_std_6,133.32508850097656
a0,2,total_gain,current_barrier_percentile,10.267736434936523
a0,2,total_gain,current_minus_recent_barrier_percentile,13.722417831420898
a0,2,total_gain,current_weight_minus_last,9.399063110351562
a0,2,total_gain,current_weight_change_pct,13.869380950927734
a0,2,total_gain,margin_quality_consistency_6,8.251166343688965
a0,2,total_gain,best_run_recency_index,22.579998016357422
a0,2,total_gain,recent3_vs_career_place_rate,15.701394081115723
a0,2,total_gain,same_track_runs,8.224403381347656
a0,2,total_gain,same_track_margin_quality,8.434494018554688
a0,2,total_gain,same_track_distance_margin_quality,76.35386657714844
a0,2,total_gain,condition_win_rate_smoothed,57.27424621582031
a0,2,total_gain,condition_top3_rate_smoothed,29.55694007873535
a0,2,total_gain,condition_finish_percentile,18.03249168395996
a0,2,total_gain,recent_last600_avg_6,15.472175598144531
a0,2,total_gain,recent_last600_weighted_3,42.092002868652344
a0,2,total_gain,recent_last600_best_3,19.198257446289062
a0,2,total_gain,recent_last600_best_6,18.408920288085938
a0,2,total_gain,recent_last600_slope_6,65.53070068359375
a0,2,total_gain,historical_run_quality_slope_3,12.991447448730469
a0,2,total_gain,hidden_sectional_run_last1,18.27431869506836
a0,2,total_gain,hidden_sectional_run_avg_3,9.087825775146484
a0,2,total_gain,sectional_ceiling_6,65.69754028320312
a0,2,total_gain,sectional_average_6,10.414825439453125
a0,2,total_gain,class_change_last_run,18.3907413482666
a0,2,total_gain,recent_class_avg_3,4.180908203125
a0,2,total_gain,class_adjusted_finish_percentile_last1,17.037551879882812
a0,2,total_gain,class_adjusted_finish_percentile_weighted_3,24.177734375
a0,2,total_gain,class_adjusted_finish_percentile_weighted_6,9.927928924560547
a0,2,total_gain,class_adjusted_margin_quality_weighted_3,50.59413146972656
a0,2,total_gain,jockey_trainer_history_smoothed_top3_rate,42.527923583984375
a0,2,total_gain,jockey_trainer_synergy,17.180633544921875
a0,2,total_gain,recent_finish_percentile_weighted_3_rank_in_race,17.795427322387695
a0,2,total_gain,recent_finish_percentile_weighted_3_minus_race_median,23.61163330078125
a0,2,total_gain,recent_finish_percentile_weighted_3_gap_to_best,18.38620948791504
a0,2,total_gain,recent_margin_quality_weighted_3_pct_in_race,11.735000610351562
a0,2,total_gain,recent_margin_quality_weighted_3_minus_race_median,26.549556732177734
a0,2,total_gain,historical_market_overperformance_weighted_3_minus_race_median,6.125979423522949
a0,2,total_gain,historical_market_overperformance_weighted_3_zscore_in_race,25.448402404785156
a0,2,total_gain,historical_market_overperformance_weighted_3_gap_to_best,23.679134368896484
a0,2,total_gain,hidden_sectional_run_best_3_pct_in_race,14.683599472045898
a0,2,total_gain,hidden_sectional_run_best_3_zscore_in_race,2.0115737915039062
a0,2,total_gain,similar_distance_finish_percentile_weighted_minus_race_median,12.160438537597656
a0,2,total_gain,similar_distance_finish_percentile_weighted_zscore_in_race,6.6986846923828125
a0,2,total_gain,similar_distance_finish_percentile_weighted_gap_to_best,12.109241485595703
a0,2,total_gain,class_adjusted_finish_percentile_weighted_3_zscore_in_race,20.940673828125
a0,2,total_gain,jockey_trainer_history_smoothed_top3_rate_minus_race_median,2.690272331237793
a0,2,total_gain,jockey_trainer_history_smoothed_top3_rate_gap_to_best,7.918790340423584
a0,2,total_gain,current_form_strength_pct_in_race,18.91101837158203
a0,2,total_gain,current_form_strength_minus_race_median,29.53232192993164
a0,2,total_gain,current_form_strength_zscore_in_race,2.599822998046875
a0,2,total_gain,career_rank_minus_market_rank,72.024658203125
a0,2,total_gain,prize_money_rank_minus_market_rank,54.015872955322266
a0,2,total_gain,prize_money_market_rank_abs_gap,40.5650749206543
a0,2,total_gain,total_prize_money,3.2374267578125
a0,2,total_gain,race_field_max_prize_money,47.379730224609375
a0,2,total_gain,weight_vs_field_mean,30.882339477539062
a0,2,total_gain,preparation_run_number,36.82936096191406
a0,2,total_gain,runs_this_preparation_before_race,23.322845458984375
a0,3,gain,active_field_size,12.095789909362793
a0,3,gain,career_thirds,16.11199188232422
a0,3,gain,weight_change_from_last_run,10.641766548156738
a0,3,gain,weight_change_vs_recent_weighted_avg,8.7578125
a0,3,gain,win_percentage,18.428955078125
a0,3,gain,distance_starts,8.734779357910156
a0,3,gain,track_starts,9.79733657836914
a0,3,gain,track_wins,11.764504432678223
a0,3,gain,recent_2_starting_price,13.20254898071289
a0,3,gain,recent_3_starting_price,12.452788352966309
a0,3,gain,recent_3_total_runners,8.234318733215332
a0,3,gain,recent_avg_place,19.81774139404297
a0,3,gain,recent_same_condition_runs,10.1522216796875
a0,3,gain,open_price,40.90558624267578
a0,3,gain,fluc1,123.53018951416016
a0,3,gain,fluc2,157.86460876464844
a0,3,gain,recent_weighted_avg_margin_rank,16.634048461914062
a0,3,gain,form_barrier_percentile_weighted_6,17.383689880371094
a0,3,gain,sectional_last600_best_6,1.9541473388671875
a0,3,gain,trainer_recent_top3_excess,17.105621337890625
a0,3,gain,race_number,50.51010513305664
a0,3,gain,field_size,26.584749221801758
a0,3,gain,speed_rating,11.507453918457031
a0,3,gain,dry_rating,17.5052490234375
a0,3,gain,wet_rating,9.854353904724121
a0,3,gain,good_starts,15.557785034179688
a0,3,gain,heavy_wins,16.341842651367188
a0,3,gain,second_up_starts,9.8958740234375
a0,3,gain,recent_1_distance_m,2.4910011291503906
a0,3,gain,recent_1_weight_kg,12.627472877502441
a0,3,gain,recent_1_margin,31.190082550048828
a0,3,gain,recent_1_total_runners,15.54813289642334
a0,3,gain,recent_2_distance_m,7.428875923156738
a0,3,gain,recent_2_barrier,6.2144317626953125
a0,3,gain,recent_2_margin,8.074405670166016
a0,3,gain,recent_3_distance_m,5.2192840576171875
a0,3,gain,recent_3_weight_kg,16.14212989807129
a0,3,gain,recent_3_barrier,20.84039306640625
a0,3,gain,recent_3_track_status_value,4.853599548339844
a0,3,gain,recent_3_margin,7.865267753601074
a0,3,gain,recent_4_place,17.290925979614258
a0,3,gain,recent_4_distance_m,15.798187255859375
a0,3,gain,recent_4_weight_kg,4.30927038192749
a0,3,gain,recent_4_starting_price,5.903725624084473
a0,3,gain,recent_4_margin,7.077179431915283
a0,3,gain,recent_5_distance_m,8.630777359008789
a0,3,gain,recent_5_weight_kg,9.098060607910156
a0,3,gain,recent_5_starting_price,6.456765174865723
a0,3,gain,recent_5_total_runners,18.033649444580078
a0,3,gain,recent_6_track_status_value,0.8959884643554688
a0,3,gain,recent_6_starting_price,14.557129859924316
a0,3,gain,recent_6_margin,4.813307285308838
a0,3,gain,recent_6_total_runners,6.381693363189697
a0,3,gain,recent_avg_place_5,14.89422607421875
a0,3,gain,recent_avg_margin,8.262016296386719
a0,3,gain,goodGroundPro,16.97035789489746
a0,3,gain,softGroundPro,4.201019287109375
a0,3,gain,market_open_to_fluc1_move,44.20183181762695
a0,3,gain,market_open_to_fluc2_move,28.789445877075195
a0,3,gain,market_fluc1_to_fluc2_move,22.251848220825195
a0,3,gain,market_open_to_fluc2_move_pct,14.297895431518555
a0,3,gain,market_fluc1_to_fluc2_move_pct,22.8678035736084
a0,3,gain,market_total_abs_movement,17.13408660888672
a0,3,gain,market_price_range_pct,23.118499755859375
a0,3,gain,market_implied_prob_change_open_to_fluc2,27.689424514770508
a0,3,gain,market_implied_prob_change_fluc1_to_fluc2,18.240089416503906
a0,3,gain,recent_best_speed_mps,4.067474365234375
a0,3,gain,recent_avg_speed_mps,7.652884006500244
a0,3,gain,recent_avg_similar_distance_speed_mps,19.13861083984375
a0,3,gain,recent_weighted_avg_margin,12.394055366516113
